t,ref_c,humidity,dmm_c,ohm_4w,ohm_2w
1690042077.2646322,23.663,57.266,38.0776,9.998172899E+03,1.001506975E+04
1690042084.350183,23.666,57.267,38.0776,9.998174985E+03,1.001495834E+04
1690042091.4378347,23.664,57.257,38.0776,9.998173179E+03,1.001490118E+04
1690042098.525243,23.672,57.256,38.0776,9.998177829E+03,1.001495023E+04
1690042105.6127887,23.671,57.249,38.0776,9.998174967E+03,1.001492021E+04
1690042112.7004561,23.668,57.242,38.0776,9.998173599E+03,1.001511146E+04
1690042119.785069,23.671,57.237,38.0776,9.998174796E+03,1.001510644E+04
1690042126.8682997,23.683,57.239,38.0776,9.998177782E+03,1.001509887E+04
1690042133.9550855,23.686,57.236,38.0776,9.998178973E+03,1.001490515E+04
1690042141.0429213,23.691,57.23,38.0776,9.998168211E+03,1.001493733E+04
1690042148.1312296,23.689,57.222,38.0776,9.998174126E+03,1.001503723E+04
1690042155.216976,23.687,57.21,38.0776,9.998178294E+03,1.001492595E+04
1690042162.3034046,23.694,57.206,38.0776,9.998170950E+03,1.001491213E+04
1690042169.3898075,23.703,57.2,38.0776,9.998175112E+03,1.001491315E+04
1690042176.4775305,23.7,57.205,38.0776,9.998175926E+03,1.001494439E+04
1690042183.5648053,23.701,57.198,38.0776,9.998172978E+03,1.001510401E+04
1690042190.6502402,23.706,57.199,38.0776,9.998174097E+03,1.001491253E+04
1690042197.7374015,23.707,57.193,38.0776,9.998178649E+03,1.001500898E+04
1690042204.8247232,23.712,57.191,38.0776,9.998174478E+03,1.001501440E+04
1690042211.9119701,23.709,57.184,38.0776,9.998178978E+03,1.001494256E+04
1690042218.999719,23.718,57.186,38.0776,9.998172652E+03,1.001507097E+04
1690042226.0861435,23.718,57.172,38.0776,9.998172350E+03,1.001492501E+04
1690042233.1726322,23.721,57.172,38.0776,9.998178962E+03,1.001510014E+04
1690042240.2594676,23.73,57.169,38.0776,9.998176295E+03,1.001511193E+04
1690042247.344588,23.723,57.165,38.0776,9.998172697E+03,1.001510656E+04
1690042254.428718,23.73,57.16,38.0776,9.998177616E+03,1.001512373E+04
1690042261.5150015,23.73,57.156,38.0776,9.998175317E+03,1.001512528E+04
1690042268.6012697,23.73,57.151,38.0776,9.998174137E+03,1.001510874E+04
1690042275.686632,23.73,57.152,38.0776,9.998177861E+03,1.001513035E+04
1690042282.771642,23.741,57.14,38.0776,9.998170072E+03,1.001494351E+04
1690042289.859571,23.738,57.141,38.0776,9.998173336E+03,1.001506534E+04
1690042296.9449024,23.74,57.13,38.0776,9.998175750E+03,1.001490473E+04
1690042304.0326915,23.753,57.126,38.0776,9.998173785E+03,1.001497954E+04
1690042311.1198685,23.753,57.123,38.0776,9.998173900E+03,1.001489647E+04
1690042318.2082727,23.749,57.126,38.0776,9.998176160E+03,1.001503017E+04
1690042325.2946243,23.752,57.123,38.0776,9.998177374E+03,1.001490134E+04
1690042332.3828428,23.747,57.116,38.0776,9.998171600E+03,1.001493627E+04
1690042339.4710553,23.758,57.105,38.0776,9.998175935E+03,1.001499509E+04
1690042346.559051,23.763,57.106,38.0776,9.998177622E+03,1.001499426E+04
1690042353.6458333,23.758,57.103,38.0776,9.998168538E+03,1.001492206E+04
1690042360.7322872,23.767,57.111,38.0776,9.998168567E+03,1.001504533E+04
1690042367.815643,23.763,57.097,38.0776,9.998177317E+03,1.001510706E+04
1690042374.9005115,23.769,57.098,38.0776,9.998170788E+03,1.001510371E+04
1690042381.9840524,23.775,57.096,38.0776,9.998174828E+03,1.001506402E+04
1690042389.0683181,23.773,57.093,38.0776,9.998177734E+03,1.001509129E+04
1690042396.1531746,23.767,57.092,38.0776,9.998167251E+03,1.001493501E+04
1690042403.2407947,23.772,57.089,38.0776,9.998177261E+03,1.001491662E+04
1690042410.3281248,23.772,57.085,38.0776,9.998174293E+03,1.001494233E+04
1690042417.4152014,23.782,57.077,38.0776,9.998175812E+03,1.001489402E+04
1690042424.5037436,23.781,57.079,38.0776,9.998172367E+03,1.001492137E+04
1690042431.5919688,23.781,57.071,38.0776,9.998171733E+03,1.001508233E+04
1690042438.6788902,23.79,57.072,38.0776,9.998176932E+03,1.001506232E+04
1690042445.7640245,23.784,57.07,38.0776,9.998173938E+03,1.001491275E+04
1690042452.850221,23.792,57.057,38.0776,9.998170073E+03,1.001493057E+04
1690042459.9371195,23.792,57.049,38.0776,9.998173330E+03,1.001512114E+04
1690042467.0233576,23.792,57.053,38.0776,9.998177741E+03,1.001497711E+04
1690042474.109065,23.793,57.042,38.0776,9.998174945E+03,1.001494148E+04
1690042481.1958146,23.804,57.044,38.0776,9.998180970E+03,1.001510258E+04
1690042488.2806032,23.801,57.048,38.0776,9.998171972E+03,1.001496423E+04
1690042495.3673859,23.801,57.036,38.0776,9.998182237E+03,1.001492985E+04
1690042502.4538856,23.81,57.035,38.0776,9.998174908E+03,1.001497207E+04
1690042509.540545,23.805,57.036,38.0776,9.998175653E+03,1.001493727E+04
1690042516.6257799,23.81,57.034,38.0776,9.998175721E+03,1.001491783E+04
1690042523.7137218,23.822,57.038,38.0776,9.998175881E+03,1.001499092E+04
1690042530.8016434,23.812,57.024,38.0776,9.998173713E+03,1.001500641E+04
1690042537.887162,23.818,57.029,38.0776,9.998178625E+03,1.001500601E+04
1690042544.9751382,23.822,57.025,38.0776,9.998172364E+03,1.001508509E+04
1690042552.0604043,23.822,57.019,38.0776,9.998179517E+03,1.001511023E+04
1690042559.1463406,23.824,57.012,38.0776,9.998178776E+03,1.001494439E+04
1690042566.2334409,23.83,57.018,38.0776,9.998176570E+03,1.001509644E+04
1690042573.3181965,23.835,57.019,38.0776,9.998169431E+03,1.001492640E+04
1690042580.4052985,23.828,57.008,38.0776,9.998173185E+03,1.001508345E+04
1690042587.490731,23.845,57.004,38.0776,9.998173072E+03,1.001510932E+04
1690042594.5747414,23.83,56.998,38.0776,9.998171793E+03,1.001494951E+04
1690042601.6625428,23.839,57.0,38.0776,9.998177227E+03,1.001491693E+04
1690042608.7490714,23.83,56.99,38.0776,9.998181414E+03,1.001492558E+04
1690042615.8365872,23.836,56.988,38.0776,9.998173942E+03,1.001502862E+04
1690042622.923473,23.841,56.992,38.0776,9.998179189E+03,1.001509942E+04
1690042630.0093331,23.836,56.989,38.0776,9.998177416E+03,1.001494494E+04
1690042637.096286,23.841,56.981,38.0776,9.998175946E+03,1.001492499E+04
1690042644.1847687,23.845,56.982,38.0776,9.998179427E+03,1.001508217E+04
1690042651.2717056,23.85,56.976,38.0776,9.998176099E+03,1.001491709E+04
1690042658.3586628,23.848,56.969,38.0776,9.998178774E+03,1.001491242E+04
1690042665.4465678,23.847,56.959,38.0776,9.998171975E+03,1.001506983E+04
1690042672.533332,23.844,56.965,38.0776,9.998178930E+03,1.001494370E+04
1690042679.6211836,23.845,56.956,38.0776,9.998170550E+03,1.001510937E+04
1690042686.7075312,23.854,56.954,38.0776,9.998177102E+03,1.001510889E+04
1690042693.792982,23.853,56.957,38.0776,9.998181562E+03,1.001511910E+04
1690042700.8800437,23.856,56.956,38.0776,9.998174058E+03,1.001500893E+04
1690042707.9661796,23.861,56.956,38.0776,9.998176974E+03,1.001512419E+04
1690042715.04958,23.862,56.949,38.0776,9.998177666E+03,1.001491336E+04
1690042722.1371603,23.856,56.948,38.0776,9.998173509E+03,1.001490823E+04
1690042729.225079,23.859,56.947,38.0776,9.998176265E+03,1.001492470E+04
1690042736.3115952,23.864,56.943,38.0776,9.998180405E+03,1.001495587E+04
1690042743.3969917,23.867,56.931,38.0776,9.998175192E+03,1.001493752E+04
1690042750.4851923,23.871,56.929,38.0776,9.998170539E+03,1.001494462E+04
1690042757.573095,23.867,56.934,38.0776,9.998175697E+03,1.001500573E+04
1690042764.66047,23.868,56.931,38.0776,9.998173600E+03,1.001499568E+04
1690042771.7471437,23.871,56.926,38.0776,9.998174947E+03,1.001494369E+04
1690042778.8349102,23.873,56.933,38.0776,9.998175717E+03,1.001509941E+04
1690042785.921864,23.87,56.925,38.0776,9.998176240E+03,1.001495400E+04
1690042793.008482,23.874,56.931,38.0776,9.998175004E+03,1.001491383E+04
1690042800.0952725,23.876,56.932,38.0776,9.998177029E+03,1.001491117E+04
1690042807.1836586,23.877,56.938,38.0776,9.998175488E+03,1.001492974E+04
1690042814.2709632,23.879,56.931,38.0776,9.998174495E+03,1.001491915E+04
1690042821.358265,23.876,56.934,38.0776,9.998166595E+03,1.001500077E+04
1690042828.446158,23.879,56.932,38.0776,9.998176809E+03,1.001489717E+04
1690042835.5325692,23.877,56.932,38.0776,9.998174429E+03,1.001492879E+04
1690042842.6200807,23.887,56.927,38.0776,9.998172789E+03,1.001490107E+04
1690042849.7084053,23.888,56.931,38.0776,9.998177623E+03,1.001490826E+04
1690042856.795656,23.888,56.923,38.0776,9.998173528E+03,1.001490551E+04
1690042863.8830338,23.885,56.924,38.0776,9.998172838E+03,1.001492076E+04
1690042870.9699707,23.885,56.922,38.0776,9.998168964E+03,1.001510021E+04
1690042878.0559268,23.884,56.916,38.0776,9.998173036E+03,1.001492430E+04
1690042885.1438806,23.891,56.91,38.0776,9.998174145E+03,1.001510508E+04
1690042892.2293603,23.893,56.913,38.0776,9.998172192E+03,1.001512557E+04
1690042899.314324,23.897,56.904,38.0776,9.998173039E+03,1.001501520E+04
1690042906.401568,23.897,56.902,38.0776,9.998179593E+03,1.001500881E+04
1690042913.4881868,23.899,56.901,38.0776,9.998177991E+03,1.001510757E+04
1690042920.5741339,23.908,56.9,38.0776,9.998174442E+03,1.001498091E+04
1690042927.65947,23.9,56.901,38.0776,9.998173240E+03,1.001502196E+04
1690042934.7455451,23.903,56.889,38.0776,9.998176583E+03,1.001512432E+04
1690042941.8321135,23.905,56.889,38.0776,9.998165658E+03,1.001492160E+04
1690042948.9191666,23.916,56.889,38.0776,9.998170574E+03,1.001501280E+04
1690042956.0044944,23.908,56.895,38.0776,9.998174326E+03,1.001507586E+04
1690042963.089005,23.908,56.888,38.0776,9.998175013E+03,1.001495288E+04
1690042970.1750495,23.917,56.895,38.0776,9.998179465E+03,1.001492723E+04
1690042977.2637134,23.92,56.89,38.0776,9.998173994E+03,1.001490598E+04
1690042984.351679,23.926,56.898,38.0776,9.998173354E+03,1.001491732E+04
1690042991.4399457,23.917,56.883,38.0776,9.998180370E+03,1.001509997E+04
1690042998.526335,23.923,56.881,38.0776,9.998175221E+03,1.001508745E+04
1690043005.6114764,23.923,56.885,38.0776,9.998170466E+03,1.001490964E+04
1690043012.6995153,23.928,56.877,38.0776,9.998174912E+03,1.001511518E+04
1690043019.782632,23.93,56.877,38.0776,9.998174567E+03,1.001512330E+04
1690043026.8667428,23.931,56.873,38.0776,9.998172924E+03,1.001510461E+04
1690043033.9527013,23.931,56.868,38.0776,9.998177492E+03,1.001500759E+04
1690043041.0364797,23.93,56.872,38.0776,9.998175363E+03,1.001492740E+04
1690043048.122747,23.928,56.867,38.0776,9.998177366E+03,1.001491350E+04
1690043055.2095838,23.937,56.865,38.0776,9.998182034E+03,1.001493076E+04
1690043062.2964926,23.94,56.854,38.0776,9.998177217E+03,1.001493247E+04
1690043069.3846254,23.945,56.866,38.0776,9.998174182E+03,1.001502372E+04
1690043076.4724603,23.934,56.86,38.0776,9.998179399E+03,1.001510269E+04
1690043083.5582044,23.942,56.862,38.0776,9.998177667E+03,1.001500005E+04
1690043090.6445875,23.943,56.853,38.0776,9.998170406E+03,1.001492927E+04
1690043097.7322893,23.942,56.849,38.0776,9.998173834E+03,1.001510756E+04
1690043104.8184881,23.945,56.85,38.0776,9.998174689E+03,1.001510132E+04
1690043111.904024,23.953,56.855,38.0776,9.998172793E+03,1.001493375E+04
1690043118.9898503,23.949,56.854,38.0776,9.998176356E+03,1.001510843E+04
1690043126.0740266,23.959,56.852,38.0776,9.998178739E+03,1.001489802E+04
1690043133.162383,23.953,56.85,38.0776,9.998173575E+03,1.001492940E+04
1690043140.247382,23.956,56.847,38.0776,9.998174926E+03,1.001496118E+04
1690043147.332928,23.946,56.844,38.0776,9.998173349E+03,1.001490477E+04
1690043154.4187918,23.949,56.841,38.0776,9.998170287E+03,1.001493353E+04
1690043161.5068433,23.956,56.842,38.0776,9.998173353E+03,1.001492581E+04
1690043168.5942159,23.962,56.837,38.0776,9.998177201E+03,1.001499254E+04
1690043175.6806397,23.965,56.843,38.0776,9.998173170E+03,1.001496998E+04
1690043182.7678156,23.971,56.841,38.0776,9.998168951E+03,1.001501216E+04
1690043189.8550384,23.962,56.832,38.0776,9.998179126E+03,1.001495100E+04
1690043196.9417293,23.962,56.832,38.0776,9.998171999E+03,1.001512661E+04
1690043204.0280945,23.963,56.83,38.0776,9.998170790E+03,1.001514697E+04
1690043211.1130426,23.969,56.831,38.0776,9.998177836E+03,1.001512117E+04
1690043218.1976354,23.965,56.835,38.0776,9.998177573E+03,1.001496003E+04
1690043225.2846546,23.966,56.835,38.0776,9.998173574E+03,1.001513007E+04
1690043232.370922,23.971,56.832,38.0776,9.998179721E+03,1.001509159E+04
1690043239.455301,23.982,56.82,38.0776,9.998174294E+03,1.001494548E+04
1690043246.5419788,23.982,56.826,38.0776,9.998174242E+03,1.001501173E+04
1690043253.6271727,23.977,56.823,38.0776,9.998170168E+03,1.001495060E+04
1690043260.714449,23.985,56.823,38.0776,9.998171976E+03,1.001491353E+04
1690043267.8026643,23.983,56.814,38.0776,9.998177665E+03,1.001497438E+04
1690043274.8902726,23.975,56.823,38.0776,9.998171995E+03,1.001492868E+04
1690043281.9781942,23.979,56.814,38.0776,9.998177406E+03,1.001505696E+04
1690043289.064537,23.983,56.813,38.0776,9.998175598E+03,1.001510873E+04
1690043296.1497753,23.985,56.813,38.0776,9.998177638E+03,1.001507128E+04
1690043303.23624,23.988,56.818,38.0776,9.998172314E+03,1.001501873E+04
1690043310.3226798,23.991,56.813,38.0776,9.998174189E+03,1.001511653E+04
1690043317.4093745,23.991,56.819,38.0776,9.998176898E+03,1.001510208E+04
1690043324.4935534,23.986,56.801,38.0776,9.998177043E+03,1.001513312E+04
1690043331.5786378,23.992,56.801,38.0776,9.998176934E+03,1.001501029E+04
1690043338.6650558,23.997,56.796,38.0776,9.998177937E+03,1.001492151E+04
1690043345.7513812,23.995,56.795,38.0776,9.998175138E+03,1.001491837E+04
1690043352.8371859,23.995,56.795,38.0776,9.998180175E+03,1.001494203E+04
1690043359.924293,24.0,56.791,38.0776,9.998176195E+03,1.001513046E+04
1690043367.009699,23.995,56.792,38.0776,9.998172122E+03,1.001492882E+04
1690043374.0975976,24.002,56.794,38.0776,9.998170493E+03,1.001502087E+04
1690043381.1851382,23.992,56.791,38.0776,9.998178088E+03,1.001493119E+04
1690043388.2733006,24.008,56.796,38.0776,9.998172162E+03,1.001494919E+04
1690043395.3611047,24.006,56.791,38.0776,9.998170760E+03,1.001492632E+04
1690043402.4497304,24.002,56.789,38.0776,9.998169722E+03,1.001492290E+04
1690043409.5379596,24.002,56.791,38.0776,9.998179593E+03,1.001510904E+04
1690043416.6253257,24.008,56.788,38.0776,9.998176903E+03,1.001500260E+04
1690043423.712318,24.002,56.787,38.0776,9.998177085E+03,1.001495393E+04
1690043430.800424,24.009,56.787,38.0776,9.998165702E+03,1.001507568E+04
1690043437.8862357,24.006,56.782,38.0776,9.998176276E+03,1.001490548E+04
1690043444.9733024,24.012,56.786,38.0776,9.998172705E+03,1.001494201E+04
1690043452.0602293,24.012,56.781,38.0776,9.998175068E+03,1.001497710E+04
1690043459.1466277,24.006,56.782,38.0776,9.998174718E+03,1.001495967E+04
1690043466.2346284,24.018,56.786,38.0776,9.998171775E+03,1.001495187E+04
1690043473.3209152,24.012,56.783,38.0776,9.998175983E+03,1.001493032E+04
1690043480.4081924,24.012,56.786,38.0776,9.998172204E+03,1.001494784E+04
1690043487.4954102,24.011,56.789,38.0776,9.998173364E+03,1.001485685E+04
1690043494.5829813,24.015,56.786,38.0776,9.998172435E+03,1.001492901E+04
1690043501.6708322,24.015,56.786,38.0776,9.998177626E+03,1.001491982E+04
1690043508.7573614,24.012,56.783,38.0776,9.998172911E+03,1.001501722E+04
1690043515.8449829,24.017,56.791,38.0776,9.998171494E+03,1.001509587E+04
1690043522.9329586,24.017,56.789,38.0776,9.998174234E+03,1.001515443E+04
1690043530.0165687,24.018,56.79,38.0776,9.998179727E+03,1.001513428E+04
1690043537.101963,24.012,56.792,38.0776,9.998171832E+03,1.001515802E+04
1690043544.1880136,24.021,56.796,38.0776,9.998179062E+03,1.001513806E+04
1690043551.273442,24.025,56.794,38.0776,9.998172926E+03,1.001492630E+04
1690043558.3601234,24.029,56.795,38.0776,9.998176880E+03,1.001513666E+04
1690043565.4450898,24.032,56.8,38.0776,9.998175295E+03,1.001493687E+04
1690043572.5331357,24.029,56.802,38.0776,9.998171447E+03,1.001512319E+04
1690043579.6186616,24.025,56.793,38.0776,9.998173196E+03,1.001513901E+04
1690043586.7025633,24.029,56.8,38.0776,9.998181718E+03,1.001497027E+04
1690043593.7886806,24.037,56.796,38.0776,9.998168943E+03,1.001494474E+04
1690043600.8747864,24.037,56.795,38.0776,9.998170614E+03,1.001496258E+04
1690043607.9622612,24.037,56.79,38.0776,9.998170504E+03,1.001497033E+04
1690043615.0489025,24.029,56.791,38.0776,9.998179300E+03,1.001494280E+04
1690043622.1367426,24.035,56.791,38.0776,9.998180189E+03,1.001493224E+04
1690043629.225097,24.034,56.801,38.0776,9.998174827E+03,1.001495814E+04
1690043636.313261,24.035,56.793,38.0776,9.998170142E+03,1.001494312E+04
1690043643.4008894,24.034,56.793,38.0776,9.998179412E+03,1.001507220E+04
1690043650.487342,24.046,56.794,38.0776,9.998178273E+03,1.001498667E+04
1690043657.574367,24.035,56.796,38.0776,9.998177736E+03,1.001511267E+04
1690043664.6605859,24.046,56.795,38.0776,9.998178672E+03,1.001499846E+04
1690043671.746184,24.037,56.798,38.0776,9.998179373E+03,1.001496645E+04
1690043678.832172,24.043,56.803,38.0776,9.998172724E+03,1.001514197E+04
1690043685.9177248,24.046,56.801,38.0776,9.998174275E+03,1.001498190E+04
1690043693.0046635,24.041,56.801,38.0776,9.998175276E+03,1.001505249E+04
1690043700.0917509,24.047,56.799,38.0776,9.998175887E+03,1.001508848E+04
1690043707.1774542,24.054,56.793,38.0776,9.998174445E+03,1.001491622E+04
1690043714.2659147,24.057,56.802,38.0776,9.998179536E+03,1.001497750E+04
1690043721.3535202,24.049,56.803,38.0776,9.998175431E+03,1.001506243E+04
1690043728.4404645,24.057,56.802,38.0776,9.998175555E+03,1.001506530E+04
1690043735.526973,24.051,56.795,38.0776,9.998174464E+03,1.001514161E+04
1690043742.6107428,24.057,56.8,38.0776,9.998175189E+03,1.001510415E+04
1690043749.695307,24.054,56.804,38.0776,9.998177239E+03,1.001504764E+04
1690043756.782269,24.054,56.802,38.0776,9.998176405E+03,1.001502663E+04
1690043763.869117,24.061,56.804,38.0776,9.998171767E+03,1.001494807E+04
1690043770.9557822,24.063,56.798,38.0776,9.998180649E+03,1.001498573E+04
1690043778.0424292,24.067,56.8,38.0776,9.998174963E+03,1.001515300E+04
1690043785.12638,24.061,56.799,38.0776,9.998175992E+03,1.001497530E+04
1690043792.2141304,24.066,56.792,38.0776,9.998172040E+03,1.001495253E+04
1690043799.2997096,24.077,56.798,38.0776,9.998176649E+03,1.001500111E+04
1690043806.3873107,24.069,56.787,38.0776,9.998176520E+03,1.001494773E+04
1690043813.4733143,24.08,56.786,38.0776,9.998176658E+03,1.001494700E+04
1690043820.5605257,24.078,56.784,38.0776,9.998174587E+03,1.001494015E+04
1690043827.6477718,24.081,56.787,38.0776,9.998176573E+03,1.001493298E+04
1690043834.7360692,24.08,56.778,38.0776,9.998179260E+03,1.001493883E+04
1690043841.8236132,24.083,56.777,38.0776,9.998173433E+03,1.001493789E+04
1690043848.9105701,24.081,56.776,38.0776,9.998166304E+03,1.001512546E+04
1690043855.9957776,24.087,56.778,38.0776,9.998175947E+03,1.001501424E+04
1690043863.0827117,24.097,56.782,38.0776,9.998170663E+03,1.001511651E+04
1690043870.1673079,24.093,56.774,38.0776,9.998176462E+03,1.001510045E+04
1690043877.2529643,24.1,56.775,38.0776,9.998172949E+03,1.001510087E+04
1690043884.3383877,24.101,56.775,38.0776,9.998175042E+03,1.001499345E+04
1690043891.4254124,24.106,56.772,38.0776,9.998173896E+03,1.001493044E+04
1690043898.5113347,24.098,56.774,38.0776,9.998174787E+03,1.001494533E+04
1690043905.598517,24.101,56.774,38.0776,9.998176929E+03,1.001494252E+04
1690043912.6848292,24.104,56.768,38.0776,9.998171433E+03,1.001496067E+04
1690043919.7718723,24.112,56.767,38.0776,9.998177440E+03,1.001510974E+04
1690043926.8596165,24.11,56.76,38.0776,9.998172869E+03,1.001501588E+04
1690043933.947108,24.113,56.755,38.0776,9.998174777E+03,1.001505378E+04
1690043941.0340688,24.112,56.747,38.0776,9.998176467E+03,1.001495092E+04
1690043948.1221256,24.113,56.755,38.0776,9.998177168E+03,1.001495025E+04
1690043955.2094905,24.13,56.745,38.0776,9.998175183E+03,1.001497900E+04
1690043962.29746,24.118,56.746,38.0776,9.998180697E+03,1.001514964E+04
1690043969.3836162,24.121,56.738,38.0776,9.998174291E+03,1.001515681E+04
1690043976.4698176,24.123,56.747,38.0776,9.998175014E+03,1.001512932E+04
1690043983.5566804,24.118,56.737,38.0776,9.998175627E+03,1.001514923E+04
1690043990.642584,24.126,56.738,38.0776,9.998173327E+03,1.001501362E+04
1690043997.7268016,24.126,56.739,38.0776,9.998172542E+03,1.001514106E+04
1690044004.8111129,24.124,56.729,38.0776,9.998174914E+03,1.001494029E+04
1690044011.8984113,24.13,56.726,38.0776,9.998175365E+03,1.001494151E+04
1690044018.9866302,24.132,56.732,38.0776,9.998171757E+03,1.001501188E+04
1690044026.0731814,24.135,56.742,38.0776,9.998174455E+03,1.001501649E+04
1690044033.160853,24.133,56.757,38.0776,9.998176603E+03,1.001500404E+04
1690044040.2487013,24.13,56.778,38.0776,9.998178663E+03,1.001501687E+04
1690044047.3356013,24.142,56.78,38.0776,9.998171092E+03,1.001497922E+04
1690044054.4234939,24.132,56.794,38.0776,9.998181104E+03,1.001513051E+04
1690044061.5091996,24.136,56.791,38.0776,9.998175801E+03,1.001513816E+04
1690044068.5953634,24.133,56.783,38.0776,9.998178244E+03,1.001512813E+04
1690044075.680872,24.126,56.779,38.0776,9.998175225E+03,1.001496853E+04
1690044082.7677186,24.136,56.78,38.0776,9.998174947E+03,1.001493903E+04
1690044089.8548467,24.127,56.788,38.0776,9.998170653E+03,1.001497218E+04
1690044096.9408965,24.12,56.779,38.0776,9.998175566E+03,1.001511399E+04
1690044104.0249548,24.121,56.783,38.0776,9.998173359E+03,1.001495982E+04
1690044111.111416,24.106,56.787,38.0776,9.998171166E+03,1.001495308E+04
1690044118.1981335,24.118,56.794,38.0776,9.998178146E+03,1.001496334E+04
1690044125.2858806,24.113,56.795,38.0776,9.998175960E+03,1.001496115E+04
1690044132.3724997,24.103,56.812,38.0776,9.998173644E+03,1.001495946E+04
1690044139.4598305,24.106,56.811,38.0776,9.998176522E+03,1.001500823E+04
1690044146.547875,24.098,56.816,38.0776,9.998178217E+03,1.001493092E+04
1690044153.6363993,24.1,56.812,38.0776,9.998179664E+03,1.001495932E+04
1690044160.7239628,24.095,56.804,38.0776,9.998173218E+03,1.001493258E+04
1690044167.8103664,24.092,56.793,38.0776,9.998178416E+03,1.001509325E+04
1690044174.8958943,24.086,56.784,38.0776,9.998173728E+03,1.001509212E+04
1690044181.9819214,24.086,56.77,38.0776,9.998171861E+03,1.001507678E+04
1690044189.0671988,24.069,56.756,38.0776,9.998173558E+03,1.001508326E+04
1690044196.1533508,24.067,56.744,38.0776,9.998176946E+03,1.001494458E+04
1690044203.2403417,24.054,56.737,38.0776,9.998175753E+03,1.001496174E+04
1690044210.326086,24.052,56.731,38.0776,9.998177543E+03,1.001504458E+04
1690044217.4120412,24.04,56.722,38.0776,9.998180074E+03,1.001497775E+04
1690044224.4982975,24.038,56.719,38.0776,9.998179135E+03,1.001497368E+04
1690044231.583925,24.034,56.718,38.0776,9.998175014E+03,1.001493550E+04
1690044238.671698,24.023,56.715,38.0776,9.998178301E+03,1.001497555E+04
1690044245.758525,24.021,56.71,38.0776,9.998175061E+03,1.001493892E+04
1690044252.8461804,24.011,56.708,38.0776,9.998172997E+03,1.001494780E+04
1690044259.934503,24.008,56.701,38.0776,9.998177699E+03,1.001511339E+04
1690044267.019711,23.995,56.689,38.0776,9.998176320E+03,1.001495347E+04
1690044274.1078725,23.989,56.678,38.0776,9.998173000E+03,1.001496237E+04
1690044281.1960676,23.985,56.672,38.0776,9.998173800E+03,1.001497563E+04
1690044288.282179,23.971,56.675,38.0776,9.998172262E+03,1.001509370E+04
1690044295.3688476,23.963,56.677,38.0776,9.998177068E+03,1.001497699E+04
1690044302.4551616,23.954,56.675,38.0776,9.998176335E+03,1.001497289E+04
1690044309.5407355,23.948,56.678,38.0776,9.998175984E+03,1.001512027E+04
1690044316.624859,23.942,56.67,38.0776,9.998178246E+03,1.001492433E+04
1690044323.7105625,23.945,56.656,38.0776,9.998181215E+03,1.001496408E+04
1690044330.7990937,23.93,56.666,38.0776,9.998172379E+03,1.001494469E+04
1690044337.8875074,23.919,56.658,38.0776,9.998174354E+03,1.001513019E+04
1690044344.9727604,23.92,56.665,38.0776,9.998171307E+03,1.001496287E+04
1690044352.0598505,23.914,56.657,38.0776,9.998174586E+03,1.001491851E+04
1690044359.1472774,23.89,56.658,38.0776,9.998177616E+03,1.001514172E+04
1690044366.2337892,23.896,56.654,38.0776,9.998177804E+03,1.001499259E+04
1690044373.3214374,23.887,56.65,38.0776,9.998178007E+03,1.001504200E+04
1690044380.4091268,23.89,56.654,38.0776,9.998178649E+03,1.001499112E+04
1690044387.496718,23.882,56.653,38.0776,9.998175829E+03,1.001497545E+04
1690044394.58498,23.873,56.658,38.0776,9.998176275E+03,1.001513184E+04
1690044401.6722286,23.871,56.665,38.0776,9.998176636E+03,1.001515429E+04
1690044408.7558043,23.858,56.655,38.0776,9.998174270E+03,1.001507247E+04
1690044415.841544,23.854,56.65,38.0776,9.998177117E+03,1.001501867E+04
1690044422.9262488,23.851,56.656,38.0776,9.998173897E+03,1.001511878E+04
1690044430.011737,23.845,56.657,38.0776,9.998175493E+03,1.001501070E+04
1690044437.098144,23.839,56.654,38.0776,9.998172791E+03,1.001497803E+04
1690044444.184709,23.841,56.653,38.0776,9.998171019E+03,1.001500465E+04
1690044451.2712996,23.825,56.64,38.0776,9.998178054E+03,1.001494158E+04
1690044458.357536,23.822,56.631,38.0776,9.998175419E+03,1.001501906E+04
1690044465.4457788,23.818,56.626,38.0776,9.998164897E+03,1.001492977E+04
1690044472.5344367,23.807,56.629,38.0776,9.998167725E+03,1.001494158E+04
1690044479.620569,23.805,56.629,38.0776,9.998171889E+03,1.001494340E+04
1690044486.7081478,23.804,56.63,38.0776,9.998174760E+03,1.001511162E+04
1690044493.7942994,23.804,56.642,38.0776,9.998183838E+03,1.001496281E+04
1690044500.8824615,23.799,56.635,38.0776,9.998175714E+03,1.001512100E+04
1690044507.9690602,23.799,56.636,38.0776,9.998177165E+03,1.001513731E+04
1690044515.0552049,23.787,56.621,38.0776,9.998177932E+03,1.001503699E+04
1690044522.1419723,23.785,56.599,38.0776,9.998180471E+03,1.001505107E+04
1690044529.228756,23.776,56.572,38.0776,9.998173812E+03,1.001495104E+04
1690044536.3146803,23.775,56.553,38.0776,9.998178719E+03,1.001501586E+04
1690044543.400855,23.772,56.544,38.0776,9.998177566E+03,1.001493861E+04
1690044550.4893153,23.767,56.528,38.0776,9.998177269E+03,1.001495556E+04
1690044557.5754988,23.764,56.528,38.0776,9.998171558E+03,1.001493046E+04
