t,ref_c,humidity,dmm_c,ohm_4w,ohm_2w
1690026479.3971844,23.542,56.608,38.748,9.998162255E+03,1.001484958E+04
1690026486.4830737,23.539,56.59,38.748,9.998161644E+03,1.001483010E+04
1690026493.569582,23.548,56.572,38.748,9.998159310E+03,1.001465361E+04
1690026500.6567688,23.553,56.56,38.748,9.998158436E+03,1.001463958E+04
1690026507.742158,23.551,56.547,38.748,9.998159674E+03,1.001469470E+04
1690026514.8290203,23.55,56.533,38.748,9.998161199E+03,1.001465334E+04
1690026521.915817,23.553,56.525,38.748,9.998159612E+03,1.001462466E+04
1690026529.001973,23.56,56.519,38.748,9.998164093E+03,1.001477930E+04
1690026536.087076,23.554,56.519,38.748,9.998163003E+03,1.001482455E+04
1690026543.1716764,23.557,56.504,38.748,9.998155789E+03,1.001464821E+04
1690026550.2586856,23.557,56.503,38.748,9.998161173E+03,1.001472590E+04
1690026557.345663,23.557,56.495,38.748,9.998153787E+03,1.001464407E+04
1690026564.4335377,23.557,56.49,38.748,9.998158941E+03,1.001482579E+04
1690026571.519779,23.568,56.5,38.748,9.998160759E+03,1.001474065E+04
1690026578.6064591,23.563,56.498,38.748,9.998158323E+03,1.001483185E+04
1690026585.6935685,23.571,56.498,38.748,9.998163053E+03,1.001482966E+04
1690026592.7795026,23.568,56.5,38.748,9.998160996E+03,1.001466075E+04
1690026599.8666346,23.577,56.492,38.748,9.998157571E+03,1.001480342E+04
1690026606.951159,23.571,56.492,38.748,9.998160331E+03,1.001473269E+04
1690026614.0377138,23.574,56.499,38.748,9.998156263E+03,1.001479623E+04
1690026621.1227155,23.576,56.5,38.748,9.998161612E+03,1.001472551E+04
1690026628.2093296,23.58,56.51,38.748,9.998159478E+03,1.001473656E+04
1690026635.2953894,23.579,56.517,38.748,9.998160400E+03,1.001471395E+04
1690026642.3825235,23.582,56.517,38.748,9.998159756E+03,1.001474141E+04
1690026649.4696066,23.58,56.509,38.748,9.998162870E+03,1.001468499E+04
1690026656.5564415,23.583,56.526,38.748,9.998157330E+03,1.001469048E+04
1690026663.6443424,23.585,56.521,38.748,9.998159658E+03,1.001466666E+04
1690026670.7310994,23.582,56.532,38.748,9.998161163E+03,1.001469176E+04
1690026677.8184867,23.58,56.544,38.748,9.998159160E+03,1.001478934E+04
1690026684.9052422,23.586,56.537,38.748,9.998163714E+03,1.001456611E+04
1690026691.9915957,23.586,56.537,38.748,9.998159822E+03,1.001468383E+04
1690026699.0772362,23.589,56.553,38.748,9.998160153E+03,1.001483817E+04
1690026706.162779,23.596,56.56,38.748,9.998165237E+03,1.001462503E+04
1690026713.2511876,23.589,56.563,38.748,9.998156452E+03,1.001469760E+04
1690026720.336761,23.589,56.57,38.748,9.998157543E+03,1.001478377E+04
1690026727.4219859,23.579,56.576,38.748,9.998162246E+03,1.001476632E+04
1690026734.5083618,23.594,56.588,38.748,9.998157549E+03,1.001463722E+04
1690026741.5962293,23.589,56.593,38.748,9.998153785E+03,1.001471832E+04
1690026748.6831124,23.592,56.601,38.748,9.998157689E+03,1.001472522E+04
1690026755.771283,23.6,56.608,38.748,9.998155692E+03,1.001483093E+04
1690026762.8551707,23.602,56.622,38.748,9.998158304E+03,1.001480607E+04
1690026769.9385548,23.603,56.626,38.748,9.998159407E+03,1.001478091E+04
1690026777.0234601,23.602,56.633,38.748,9.998159508E+03,1.001476370E+04
1690026784.1095052,23.597,56.641,38.748,9.998157222E+03,1.001475804E+04
1690026791.1966033,23.6,56.649,38.748,9.998158124E+03,1.001483016E+04
1690026798.282757,23.606,56.646,38.748,9.998161433E+03,1.001481754E+04
1690026805.3680704,23.606,56.646,38.748,9.998163058E+03,1.001471037E+04
1690026812.4546976,23.608,56.654,38.748,9.998157385E+03,1.001469894E+04
1690026819.5415235,23.617,56.653,38.748,9.998159774E+03,1.001475436E+04
1690026826.6285686,23.609,56.657,38.748,9.998157281E+03,1.001473293E+04
1690026833.715726,23.626,56.661,38.748,9.998164737E+03,1.001471087E+04
1690026840.8027198,23.617,56.666,38.748,9.998167287E+03,1.001467482E+04
1690026847.8907578,23.617,56.667,38.748,9.998160860E+03,1.001474026E+04
1690026854.977287,23.626,56.666,38.748,9.998160198E+03,1.001464906E+04
1690026862.0637972,23.628,56.658,38.748,9.998161901E+03,1.001465312E+04
1690026869.150409,23.631,56.658,38.748,9.998158590E+03,1.001484597E+04
1690026876.2355874,23.629,56.657,38.748,9.998156476E+03,1.001474215E+04
1690026883.3216076,23.631,56.655,38.748,9.998158295E+03,1.001478889E+04
1690026890.4058194,23.634,56.653,38.748,9.998155660E+03,1.001474871E+04
1690026897.491784,23.641,56.654,38.748,9.998160898E+03,1.001474884E+04
1690026904.5772488,23.649,56.649,38.748,9.998156675E+03,1.001483283E+04
1690026911.661834,23.654,56.647,38.748,9.998158001E+03,1.001473414E+04
1690026918.7479153,23.655,56.646,38.748,9.998156652E+03,1.001479149E+04
1690026925.8337977,23.654,56.641,38.748,9.998159154E+03,1.001479153E+04
1690026932.920242,23.651,56.64,38.748,9.998162721E+03,1.001464855E+04
1690026940.0083032,23.658,56.635,38.748,9.998160632E+03,1.001482495E+04
1690026947.093542,23.664,56.633,38.748,9.998163180E+03,1.001480802E+04
1690026954.18021,23.66,56.625,38.748,9.998164025E+03,1.001482709E+04
1690026961.2669191,23.664,56.628,38.748,9.998167548E+03,1.001483867E+04
1690026968.351079,23.664,56.629,38.748,9.998160310E+03,1.001484457E+04
1690026975.4372292,23.674,56.623,38.748,9.998161279E+03,1.001476146E+04
1690026982.5228047,23.675,56.617,38.748,9.998161967E+03,1.001467876E+04
1690026989.6096973,23.677,56.619,38.748,9.998160928E+03,1.001469291E+04
1690026996.6967626,23.68,56.611,38.748,9.998161543E+03,1.001476143E+04
1690027003.784777,23.689,56.602,38.748,9.998157460E+03,1.001463745E+04
1690027010.8698897,23.7,56.598,38.748,9.998151168E+03,1.001472718E+04
1690027017.9547184,23.687,56.605,38.748,9.998162713E+03,1.001466209E+04
1690027025.0420067,23.695,56.596,38.748,9.998158086E+03,1.001465145E+04
1690027032.1276298,23.695,56.595,38.748,9.998162264E+03,1.001460864E+04
1690027039.213818,23.694,56.588,38.748,9.998161175E+03,1.001472680E+04
1690027046.2999916,23.697,56.588,38.748,9.998163663E+03,1.001459774E+04
1690027053.3884537,23.71,56.581,38.748,9.998159976E+03,1.001472957E+04
1690027060.4743552,23.703,56.576,38.748,9.998160789E+03,1.001483455E+04
1690027067.559614,23.712,56.572,38.748,9.998162722E+03,1.001482132E+04
1690027074.6441164,23.713,56.568,38.748,9.998158847E+03,1.001474202E+04
1690027081.7293746,23.723,56.56,38.748,9.998160559E+03,1.001464222E+04
1690027088.8139021,23.713,56.556,38.748,9.998157586E+03,1.001482772E+04
1690027095.8978815,23.718,56.557,38.748,9.998158472E+03,1.001483235E+04
1690027102.9841697,23.73,56.553,38.748,9.998165163E+03,1.001481383E+04
1690027110.06823,23.73,56.545,38.748,9.998159003E+03,1.001461972E+04
1690027117.1567476,23.727,56.543,38.748,9.998158178E+03,1.001462313E+04
1690027124.244011,23.73,56.54,38.748,9.998157901E+03,1.001476846E+04
1690027131.3304534,23.733,56.529,38.748,9.998155421E+03,1.001475903E+04
1690027138.4167655,23.735,56.535,38.748,9.998161820E+03,1.001470362E+04
1690027145.5027719,23.733,56.533,38.748,9.998159849E+03,1.001482840E+04
1690027152.588901,23.741,56.541,38.748,9.998156804E+03,1.001480734E+04
1690027159.6755316,23.743,56.528,38.748,9.998161145E+03,1.001462070E+04
1690027166.762911,23.736,56.529,38.748,9.998155708E+03,1.001464089E+04
1690027173.850808,23.75,56.532,38.748,9.998159865E+03,1.001469783E+04
1690027180.9381006,23.75,56.523,38.748,9.998162293E+03,1.001477404E+04
1690027188.0251212,23.758,56.522,38.748,9.998159973E+03,1.001464357E+04
1690027195.1116729,23.756,56.521,38.748,9.998157425E+03,1.001470562E+04
1690027202.197515,23.759,56.526,38.748,9.998158138E+03,1.001465233E+04
1690027209.2840774,23.764,56.514,38.748,9.998153692E+03,1.001476044E+04
1690027216.3707514,23.758,56.519,38.748,9.998160131E+03,1.001468528E+04
1690027223.4564338,23.772,56.513,38.748,9.998158424E+03,1.001461343E+04
1690027230.5436146,23.766,56.51,38.748,9.998162464E+03,1.001464629E+04
1690027237.6300113,23.773,56.513,38.748,9.998155367E+03,1.001462738E+04
1690027244.7156417,23.778,56.5,38.748,9.998158332E+03,1.001465815E+04
1690027251.8035722,23.772,56.501,38.748,9.998160712E+03,1.001481693E+04
1690027258.8881118,23.781,56.498,38.748,9.998160170E+03,1.001476872E+04
1690027265.9734492,23.779,56.498,38.748,9.998159040E+03,1.001480830E+04
1690027273.0566535,23.784,56.497,38.748,9.998155422E+03,1.001476811E+04
1690027280.1421955,23.781,56.496,38.748,9.998152593E+03,1.001480745E+04
1690027287.2272456,23.782,56.488,38.748,9.998164282E+03,1.001480031E+04
1690027294.3125687,23.785,56.486,38.748,9.998162738E+03,1.001477737E+04
1690027301.3991134,23.793,56.491,38.748,9.998159114E+03,1.001467947E+04
1690027308.4846892,23.79,56.486,38.748,9.998159811E+03,1.001468976E+04
1690027315.5715654,23.789,56.479,38.748,9.998154253E+03,1.001469003E+04
1690027322.658391,23.796,56.478,38.748,9.998159516E+03,1.001461596E+04
1690027329.743292,23.789,56.478,38.748,9.998160485E+03,1.001466461E+04
1690027336.8280585,23.801,56.476,38.748,9.998159269E+03,1.001475347E+04
1690027343.9142487,23.798,56.469,38.748,9.998160408E+03,1.001480072E+04
1690027350.9987824,23.805,56.467,38.748,9.998156378E+03,1.001462061E+04
1690027358.0864668,23.796,56.469,38.748,9.998160228E+03,1.001463935E+04
1690027365.174504,23.816,56.469,38.748,9.998156918E+03,1.001466918E+04
1690027372.2617667,23.81,56.462,38.748,9.998157241E+03,1.001477762E+04
1690027379.347305,23.81,56.46,38.748,9.998158410E+03,1.001462598E+04
1690027386.4330876,23.819,56.454,38.748,9.998162402E+03,1.001468460E+04
1690027393.5180628,23.816,56.459,38.748,9.998156684E+03,1.001473433E+04
1690027400.602575,23.813,56.453,38.748,9.998157236E+03,1.001468510E+04
1690027407.6890376,23.819,56.454,38.748,9.998155553E+03,1.001468279E+04
1690027414.773614,23.83,56.449,38.748,9.998154153E+03,1.001460568E+04
1690027421.860916,23.831,56.456,38.748,9.998155600E+03,1.001461214E+04
1690027428.9491572,23.828,56.448,38.748,9.998155595E+03,1.001467188E+04
1690027436.0352702,23.831,56.454,38.748,9.998157636E+03,1.001476564E+04
1690027443.1200376,23.827,56.455,38.748,9.998163798E+03,1.001461351E+04
1690027450.2061179,23.838,56.456,38.748,9.998152683E+03,1.001474520E+04
1690027457.2923517,23.83,56.45,38.748,9.998152224E+03,1.001467911E+04
1690027464.3786204,23.839,56.449,38.748,9.998161464E+03,1.001460728E+04
1690027471.4637673,23.836,56.449,38.748,9.998157211E+03,1.001462537E+04
1690027478.5507345,23.845,56.451,38.748,9.998157907E+03,1.001475872E+04
1690027485.6367128,23.841,56.459,38.748,9.998153151E+03,1.001481425E+04
1690027492.7192404,23.839,56.45,38.748,9.998158779E+03,1.001467932E+04
1690027499.8056567,23.841,56.449,38.748,9.998154757E+03,1.001461047E+04
1690027506.8936684,23.842,56.448,38.748,9.998161471E+03,1.001462650E+04
1690027513.979893,23.844,56.45,38.748,9.998154658E+03,1.001461797E+04
1690027521.0662773,23.856,56.455,38.748,9.998154315E+03,1.001461650E+04
1690027528.152455,23.85,56.446,38.748,9.998162019E+03,1.001479865E+04
1690027535.2368813,23.853,56.446,38.748,9.998161776E+03,1.001466347E+04
1690027542.324578,23.858,56.446,38.748,9.998157348E+03,1.001467604E+04
1690027549.4110649,23.856,56.441,38.748,9.998158373E+03,1.001476738E+04
1690027556.4971783,23.861,56.443,38.748,9.998161812E+03,1.001468865E+04
1690027563.5831337,23.859,56.439,38.748,9.998158444E+03,1.001467760E+04
1690027570.670487,23.859,56.431,38.748,9.998156034E+03,1.001462991E+04
1690027577.758432,23.867,56.43,38.748,9.998161516E+03,1.001479752E+04
1690027584.843852,23.867,56.428,38.748,9.998149768E+03,1.001482704E+04
1690027591.9288523,23.867,56.43,38.748,9.998154299E+03,1.001480286E+04
1690027599.012279,23.876,56.424,38.748,9.998158693E+03,1.001478873E+04
1690027606.097968,23.879,56.416,38.748,9.998160835E+03,1.001460311E+04
1690027613.1832628,23.876,56.419,38.748,9.998152755E+03,1.001466421E+04
1690027620.2694921,23.876,56.417,38.748,9.998157023E+03,1.001463624E+04
1690027627.355584,23.874,56.413,38.748,9.998150660E+03,1.001462889E+04
1690027634.4418128,23.879,56.415,38.748,9.998161611E+03,1.001460994E+04
1690027641.5285013,23.888,56.414,38.748,9.998151444E+03,1.001464698E+04
1690027648.6162567,23.887,56.406,38.748,9.998157230E+03,1.001466223E+04
1690027655.7029169,23.89,56.407,38.748,9.998157716E+03,1.001462915E+04
1690027662.790151,23.885,56.403,38.748,9.998158065E+03,1.001476074E+04
1690027669.8774722,23.89,56.403,38.748,9.998160884E+03,1.001460558E+04
1690027676.9647422,23.89,56.405,38.748,9.998156135E+03,1.001477271E+04
1690027684.0507112,23.887,56.395,38.748,9.998162706E+03,1.001473209E+04
1690027691.1345167,23.903,56.402,38.748,9.998159944E+03,1.001475963E+04
1690027698.2200062,23.899,56.402,38.748,9.998161441E+03,1.001462440E+04
1690027705.307204,23.899,56.405,38.748,9.998164083E+03,1.001478971E+04
1690027712.3923247,23.903,56.4,38.748,9.998160619E+03,1.001478797E+04
1690027719.4774337,23.91,56.406,38.748,9.998156887E+03,1.001467273E+04
1690027726.5633903,23.914,56.402,38.748,9.998157313E+03,1.001467447E+04
1690027733.6494687,23.907,56.411,38.748,9.998150992E+03,1.001466168E+04
1690027740.7361999,23.911,56.405,38.748,9.998158562E+03,1.001472668E+04
1690027747.8231485,23.908,56.405,38.748,9.998156889E+03,1.001477942E+04
1690027754.9108512,23.919,56.405,38.748,9.998157158E+03,1.001459675E+04
1690027761.9976969,23.916,56.407,38.748,9.998156811E+03,1.001461541E+04
1690027769.0849488,23.911,56.405,38.748,9.998162020E+03,1.001469476E+04
1690027776.1723466,23.922,56.402,38.748,9.998160800E+03,1.001471762E+04
1690027783.2595866,23.923,56.406,38.748,9.998151506E+03,1.001468390E+04
1690027790.34778,23.916,56.406,38.748,9.998159350E+03,1.001461430E+04
1690027797.436124,23.928,56.408,38.748,9.998159941E+03,1.001483485E+04
1690027804.5216432,23.923,56.414,38.748,9.998156134E+03,1.001462485E+04
1690027811.6072469,23.92,56.41,38.748,9.998157732E+03,1.001462558E+04
1690027818.6934037,23.928,56.407,38.748,9.998158060E+03,1.001464951E+04
1690027825.7797198,23.93,56.412,38.748,9.998157336E+03,1.001470008E+04
1690027832.8662596,23.936,56.412,38.748,9.998162194E+03,1.001468018E+04
1690027839.953574,23.934,56.416,38.748,9.998151675E+03,1.001476084E+04
1690027847.0390527,23.939,56.413,38.748,9.998149806E+03,1.001459886E+04
1690027854.1267686,23.94,56.413,38.748,9.998162461E+03,1.001462581E+04
1690027861.214028,23.942,56.417,38.748,9.998159991E+03,1.001467760E+04
1690027868.2997134,23.945,56.417,38.748,9.998159206E+03,1.001474804E+04
1690027875.3874357,23.946,56.407,38.748,9.998154916E+03,1.001468171E+04
1690027882.474191,23.946,56.405,38.748,9.998156226E+03,1.001479394E+04
1690027889.558562,23.942,56.411,38.748,9.998163124E+03,1.001466720E+04
1690027896.6454594,23.945,56.407,38.748,9.998158875E+03,1.001471086E+04
1690027903.7312593,23.948,56.404,38.748,9.998165986E+03,1.001462650E+04
1690027910.8202956,23.948,56.412,38.748,9.998156740E+03,1.001482619E+04
1690027917.9053757,23.954,56.41,38.748,9.998155006E+03,1.001482868E+04
1690027924.989591,23.954,56.408,38.748,9.998158616E+03,1.001461046E+04
1690027932.0768425,23.953,56.408,38.748,9.998160951E+03,1.001470571E+04
1690027939.163082,23.962,56.413,38.748,9.998158844E+03,1.001469361E+04
1690027946.251065,23.949,56.403,38.748,9.998164481E+03,1.001460052E+04
1690027953.3385582,23.959,56.398,38.748,9.998162521E+03,1.001473043E+04
1690027960.4256861,23.96,56.403,38.748,9.998158987E+03,1.001471465E+04
1690027967.5108721,23.956,56.396,38.748,9.998159540E+03,1.001459738E+04
1690027974.5979295,23.962,56.399,38.748,9.998159743E+03,1.001480953E+04
1690027981.6827025,23.963,56.4,38.748,9.998157645E+03,1.001471169E+04
1690027988.769565,23.96,56.394,38.748,9.998155340E+03,1.001467158E+04
1690027995.856062,23.966,56.395,38.748,9.998157391E+03,1.001477524E+04
1690028002.9410903,23.968,56.402,38.748,9.998158035E+03,1.001464815E+04
1690028010.027902,23.969,56.395,38.748,9.998160838E+03,1.001475391E+04
1690028017.1116867,23.971,56.399,38.748,9.998154470E+03,1.001469967E+04
1690028024.1977627,23.965,56.404,38.748,9.998155971E+03,1.001464011E+04
1690028031.2845054,23.972,56.407,38.748,9.998163083E+03,1.001460953E+04
1690028038.3710418,23.977,56.401,38.748,9.998161139E+03,1.001470847E+04
1690028045.456188,23.974,56.403,38.748,9.998157136E+03,1.001470293E+04
1690028052.543146,23.979,56.403,38.748,9.998159651E+03,1.001472464E+04
1690028059.6302216,23.979,56.405,38.748,9.998156032E+03,1.001466681E+04
1690028066.7153966,23.98,56.405,38.748,9.998157509E+03,1.001482204E+04
1690028073.7991023,23.985,56.412,38.748,9.998167818E+03,1.001481095E+04
1690028080.8854847,23.986,56.399,38.748,9.998157497E+03,1.001482219E+04
1690028087.9705606,23.982,56.408,38.748,9.998158766E+03,1.001479392E+04
1690028095.0550213,23.992,56.41,38.748,9.998162884E+03,1.001480926E+04
1690028102.140335,23.986,56.411,38.748,9.998157891E+03,1.001472803E+04
1690028109.2278392,23.988,56.396,38.748,9.998157671E+03,1.001480479E+04
1690028116.312877,23.995,56.404,38.748,9.998159752E+03,1.001483085E+04
1690028123.3988485,23.998,56.411,38.748,9.998163272E+03,1.001462951E+04
1690028130.4868488,23.998,56.407,38.748,9.998159361E+03,1.001463362E+04
1690028137.5733972,23.997,56.398,38.748,9.998158847E+03,1.001462984E+04
1690028144.6609607,24.003,56.405,38.748,9.998161450E+03,1.001460510E+04
1690028151.7476213,24.0,56.404,38.748,9.998160606E+03,1.001468718E+04
1690028158.8335733,24.002,56.405,38.748,9.998151987E+03,1.001465359E+04
1690028165.920437,23.998,56.398,38.748,9.998158624E+03,1.001463870E+04
1690028173.0075166,24.005,56.405,38.748,9.998160704E+03,1.001469235E+04
1690028180.0941617,24.008,56.399,38.748,9.998167065E+03,1.001478798E+04
1690028187.1802843,24.008,56.405,38.748,9.998151408E+03,1.001484888E+04
1690028194.2662616,24.003,56.408,38.748,9.998158048E+03,1.001482761E+04
1690028201.3508887,24.012,56.404,38.748,9.998155135E+03,1.001481783E+04
1690028208.4361868,24.011,56.4,38.748,9.998161406E+03,1.001464857E+04
1690028215.5232484,24.014,56.399,38.748,9.998157541E+03,1.001465267E+04
1690028222.6107373,24.009,56.386,38.748,9.998160693E+03,1.001467276E+04
1690028229.6967483,24.014,56.382,38.748,9.998164073E+03,1.001484660E+04
1690028236.7821088,24.015,56.38,38.748,9.998162155E+03,1.001464566E+04
1690028243.8685663,24.025,56.38,38.748,9.998160315E+03,1.001474353E+04
1690028250.9549735,24.018,56.381,38.748,9.998160906E+03,1.001472227E+04
1690028258.0420418,24.018,56.376,38.748,9.998157868E+03,1.001472054E+04
1690028265.1280723,24.026,56.382,38.748,9.998162589E+03,1.001464836E+04
1690028272.214778,24.025,56.37,38.748,9.998162628E+03,1.001463695E+04
1690028279.3019516,24.023,56.376,38.748,9.998154919E+03,1.001465562E+04
1690028286.3897188,24.025,56.382,38.748,9.998160340E+03,1.001471712E+04
1690028293.4772823,24.031,56.375,38.748,9.998158414E+03,1.001484535E+04
1690028300.5636895,24.028,56.378,38.748,9.998168546E+03,1.001477979E+04
1690028307.6501899,24.034,56.376,38.748,9.998158980E+03,1.001479136E+04
1690028314.7357244,24.031,56.376,38.748,9.998156297E+03,1.001483262E+04
1690028321.8224251,24.035,56.375,38.748,9.998154955E+03,1.001472022E+04
1690028328.9074404,24.032,56.38,38.748,9.998158759E+03,1.001472024E+04
1690028335.9948092,24.034,56.374,38.748,9.998159547E+03,1.001463059E+04
1690028343.0784922,24.035,56.378,38.748,9.998156296E+03,1.001470002E+04
1690028350.164866,24.035,56.384,38.748,9.998161978E+03,1.001464398E+04
1690028357.252021,24.035,56.377,38.748,9.998152629E+03,1.001468518E+04
1690028364.3387346,24.037,56.383,38.748,9.998159243E+03,1.001468048E+04
1690028371.4274857,24.044,56.39,38.748,9.998159893E+03,1.001472314E+04
1690028378.5150821,24.043,56.39,38.748,9.998161950E+03,1.001484184E+04
1690028385.6000473,24.043,56.392,38.748,9.998159906E+03,1.001484985E+04
1690028392.6858313,24.038,56.389,38.748,9.998152639E+03,1.001479363E+04
1690028399.771432,24.046,56.386,38.748,9.998160748E+03,1.001484245E+04
1690028406.8561978,24.044,56.384,38.748,9.998159609E+03,1.001474308E+04
1690028413.9425292,24.047,56.378,38.748,9.998163943E+03,1.001485208E+04
1690028421.0280716,24.046,56.381,38.748,9.998159832E+03,1.001464735E+04
1690028428.114925,24.041,56.379,38.748,9.998161161E+03,1.001466436E+04
1690028435.2014601,24.049,56.384,38.748,9.998159235E+03,1.001464095E+04
1690028442.2887795,24.055,56.386,38.748,9.998158802E+03,1.001473058E+04
1690028449.3747206,24.054,56.386,38.748,9.998163095E+03,1.001470425E+04
1690028456.4629,24.058,56.381,38.748,9.998156130E+03,1.001466230E+04
1690028463.5505903,24.055,56.392,38.748,9.998159589E+03,1.001462824E+04
1690028470.6372032,24.063,56.387,38.748,9.998159171E+03,1.001471869E+04
1690028477.7240977,24.061,56.392,38.748,9.998160565E+03,1.001473342E+04
1690028484.810869,24.06,56.388,38.748,9.998160920E+03,1.001480359E+04
1690028491.8956802,24.063,56.392,38.748,9.998163448E+03,1.001472173E+04
1690028498.983092,24.054,56.384,38.748,9.998157035E+03,1.001485814E+04
1690028506.0688994,24.061,56.4,38.748,9.998164597E+03,1.001472752E+04
1690028513.1540065,24.058,56.391,38.748,9.998164492E+03,1.001475573E+04
1690028520.240482,24.063,56.393,38.748,9.998159299E+03,1.001485649E+04
1690028527.3249643,24.064,56.393,38.748,9.998166197E+03,1.001467013E+04
1690028534.4109943,24.058,56.391,38.748,9.998167272E+03,1.001480433E+04
1690028541.4973104,24.064,56.398,38.748,9.998161394E+03,1.001468287E+04
1690028548.5827827,24.066,56.403,38.748,9.998155759E+03,1.001473666E+04
1690028555.6687994,24.07,56.403,38.748,9.998158523E+03,1.001470659E+04
1690028562.755526,24.067,56.402,38.748,9.998161997E+03,1.001478570E+04
1690028569.839362,24.066,56.41,38.748,9.998159641E+03,1.001479723E+04
1690028576.9251988,24.067,56.405,38.748,9.998160274E+03,1.001467103E+04
1690028584.0124915,24.067,56.408,38.748,9.998158972E+03,1.001474048E+04
1690028591.0993097,24.066,56.403,38.748,9.998161150E+03,1.001473737E+04
1690028598.186371,24.067,56.413,38.748,9.998169305E+03,1.001481357E+04
1690028605.2702847,24.077,56.405,38.748,9.998160789E+03,1.001473001E+04
1690028612.3575106,24.063,56.414,38.748,9.998165829E+03,1.001480149E+04
1690028619.4439774,24.074,56.408,38.748,9.998160584E+03,1.001465000E+04
1690028626.5331845,24.066,56.412,38.748,9.998155558E+03,1.001462956E+04
1690028633.6201124,24.07,56.414,38.748,9.998159347E+03,1.001467523E+04
1690028640.708114,24.078,56.412,38.748,9.998158498E+03,1.001471984E+04
1690028647.7941449,24.078,56.417,38.748,9.998161208E+03,1.001469794E+04
1690028654.8791733,24.074,56.419,38.748,9.998161228E+03,1.001467253E+04
1690028661.9664197,24.072,56.416,38.748,9.998160041E+03,1.001476843E+04
1690028669.0513585,24.083,56.415,38.748,9.998157421E+03,1.001479698E+04
1690028676.137859,24.083,56.411,38.748,9.998157967E+03,1.001480448E+04
1690028683.224166,24.084,56.415,38.748,9.998162787E+03,1.001482252E+04
1690028690.3093266,24.08,56.413,38.748,9.998164851E+03,1.001483427E+04
1690028697.3955066,24.075,56.405,38.748,9.998163774E+03,1.001472786E+04
1690028704.482222,24.081,56.408,38.748,9.998154455E+03,1.001482853E+04
1690028711.5651429,24.08,56.418,38.748,9.998153974E+03,1.001478966E+04
1690028718.65059,24.087,56.417,38.748,9.998159426E+03,1.001470398E+04
1690028725.7377095,24.098,56.428,38.748,9.998157305E+03,1.001463025E+04
1690028732.8239741,24.087,56.41,38.748,9.998154124E+03,1.001469289E+04
1690028739.908642,24.089,56.422,38.748,9.998156186E+03,1.001471439E+04
1690028746.9945114,24.09,56.425,38.748,9.998162448E+03,1.001480301E+04
1690028754.0785682,24.087,56.417,38.748,9.998157914E+03,1.001464453E+04
1690028761.164152,24.093,56.426,38.748,9.998160079E+03,1.001464252E+04
1690028768.2510517,24.093,56.418,38.748,9.998157733E+03,1.001463834E+04
1690028775.336915,24.097,56.423,38.748,9.998158198E+03,1.001482220E+04
1690028782.4220784,24.092,56.424,38.748,9.998154285E+03,1.001469947E+04
1690028789.509873,24.098,56.423,38.748,9.998160025E+03,1.001478857E+04
1690028796.5956447,24.101,56.425,38.748,9.998165024E+03,1.001482503E+04
1690028803.6816485,24.1,56.42,38.748,9.998159414E+03,1.001472357E+04
1690028810.767576,24.095,56.424,38.748,9.998154497E+03,1.001478290E+04
1690028817.8515043,24.098,56.432,38.748,9.998160156E+03,1.001478725E+04
1690028824.9375448,24.103,56.428,38.748,9.998155557E+03,1.001470203E+04
1690028832.0225332,24.104,56.436,38.748,9.998155619E+03,1.001464695E+04
1690028839.1097562,24.103,56.428,38.748,9.998162723E+03,1.001468687E+04
1690028846.1970649,24.103,56.43,38.748,9.998161188E+03,1.001462284E+04
1690028853.284505,24.106,56.428,38.748,9.998156888E+03,1.001462343E+04
1690028860.3704283,24.112,56.428,38.748,9.998160689E+03,1.001478186E+04
1690028867.4562142,24.106,56.424,38.748,9.998158610E+03,1.001462931E+04
1690028874.5424435,24.107,56.416,38.748,9.998161383E+03,1.001468511E+04
1690028881.629105,24.101,56.401,38.748,9.998155760E+03,1.001468549E+04
1690028888.7167315,24.097,56.387,38.748,9.998158440E+03,1.001470402E+04
1690028895.8045049,24.087,56.368,38.748,9.998159020E+03,1.001463611E+04
1690028902.8918445,24.078,56.355,38.748,9.998154974E+03,1.001467257E+04
1690028909.979174,24.078,56.35,38.748,9.998154705E+03,1.001460302E+04
1690028917.0664217,24.08,56.338,38.748,9.998155814E+03,1.001468280E+04
1690028924.1516144,24.069,56.328,38.748,9.998156301E+03,1.001461956E+04
1690028931.2382288,24.064,56.329,38.748,9.998156075E+03,1.001460011E+04
1690028938.3249757,24.055,56.323,38.748,9.998157202E+03,1.001462437E+04
1690028945.4129038,24.047,56.331,38.748,9.998154476E+03,1.001480463E+04
1690028952.4982147,24.035,56.327,38.748,9.998160669E+03,1.001458457E+04
1690028959.5845845,24.026,56.321,38.748,9.998158246E+03,1.001462268E+04
1690028966.6704812,24.012,56.326,38.748,9.998156897E+03,1.001475303E+04
1690028973.756336,23.998,56.321,38.748,9.998155561E+03,1.001460562E+04
1690028980.8425958,24.002,56.319,38.748,9.998162201E+03,1.001481789E+04
1690028987.9263217,23.997,56.298,38.748,9.998161785E+03,1.001465410E+04
1690028995.0124516,23.983,56.286,38.748,9.998160780E+03,1.001465150E+04
1690029002.0996244,23.989,56.273,38.748,9.998160513E+03,1.001466518E+04
1690029009.1859488,23.975,56.26,38.748,9.998164596E+03,1.001461627E+04
1690029016.2727993,23.962,56.241,38.748,9.998160438E+03,1.001464123E+04
1690029023.3605654,23.956,56.224,38.748,9.998155505E+03,1.001468386E+04
